mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_samples,param_model__max_features,param_model__max_depth,param_model__class_weight,param_model__ccp_alpha,param_model__bootstrap,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_roc_auc_ovr_weighted,split1_test_roc_auc_ovr_weighted,split2_test_roc_auc_ovr_weighted,mean_test_roc_auc_ovr_weighted,std_test_roc_auc_ovr_weighted,rank_test_roc_auc_ovr_weighted,split0_train_roc_auc_ovr_weighted,split1_train_roc_auc_ovr_weighted,split2_train_roc_auc_ovr_weighted,mean_train_roc_auc_ovr_weighted,std_train_roc_auc_ovr_weighted
94.4300533135732,0.6184696295201332,7.195051113764445,0.8194844613888415,320,200,120,0.75,log2,7,balanced,0.0,True,"{'model__n_estimators': 320, 'model__min_samples_split': 200, 'model__min_samples_leaf': 120, 'model__max_samples': 0.75, 'model__max_features': 'log2', 'model__max_depth': 7, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.0, 'model__bootstrap': True}",0.9434132073349083,0.9490756365545431,0.9452486312157804,0.945912491701744,0.0023588569584244586,8,0.9444434027712674,0.9478371739823374,0.9451944350695616,0.9458250039410555,0.0014554801234288371,0.9486508746651203,0.9529805297859998,0.9500849319600956,0.9505721121370719,0.0018008306898148311,8,0.9498268758889108,0.9519323507283831,0.9498780380516356,0.9505457548896432,0.0009806937703251562,0.9434132073349083,0.9490756365545431,0.9452486312157804,0.945912491701744,0.0023588569584244586,8,0.9444434027712674,0.9478371739823374,0.9451944350695616,0.9458250039410555,0.0014554801234288371,0.9445375520364625,0.9495633101725884,0.9460854445716366,0.9467287689268958,0.0021015804973497643,8,0.9455964985834986,0.9484615729556253,0.9458928137050509,0.9466502950813916,0.0012864670784961312,0.8703009712721579,0.891295369927776,0.8831102799168529,0.8815688737055956,0.00863995152605353,9,0.8766416138790988,0.8871475685244531,0.8803701100189105,0.8813864308074875,0.004348827559356712,0.9893773367879998,0.9900496811838586,0.9899691595194356,0.9897987258304314,0.00029977489156744297,10,0.9898121990858213,0.9895086815125131,0.9901577142671325,0.989826198288489,0.00026515135601978606
92.16884605089824,0.8558892746892769,6.700500249862671,0.42461895889923423,320,80,40,0.6,log2,7,balanced,0.001,True,"{'model__n_estimators': 320, 'model__min_samples_split': 80, 'model__min_samples_leaf': 40, 'model__max_samples': 0.6, 'model__max_features': 'log2', 'model__max_depth': 7, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.001, 'model__bootstrap': True}",0.9484756440544493,0.9533130835864552,0.9437485937148429,0.9485124404519159,0.0039047733273685605,6,0.9498621866386665,0.9516059475371721,0.9430569617879776,0.9481750319879388,0.0036883742983042363,0.9522729050118338,0.9562869108595623,0.9496212051010856,0.9527270069908272,0.0027401416958667962,6,0.9537559915257235,0.9548322508090952,0.948704462410419,0.9524309015817459,0.0026713723295291214,0.9484756440544493,0.9533130835864552,0.9437485937148429,0.9485124404519159,0.0039047733273685605,6,0.9498621866386665,0.9516059475371721,0.9430569617879776,0.9481750319879388,0.0036883742983042363,0.9490353144425815,0.9536906098614216,0.9448301560194335,0.9491853601078123,0.0036188207883914554,6,0.9504439708946296,0.9521005660324465,0.9438883722908916,0.9488109697393226,0.0035458944421338854,0.8839222912796727,0.8981314868737874,0.8767948968296564,0.8862828916610388,0.008869116615094095,7,0.8900993792629533,0.893600574253339,0.8739635113579682,0.8858878216247535,0.008552055234234503,0.9901902575414823,0.9911916395336473,0.9901171031803749,0.9904996667518349,0.0004902092330248529,8,0.9906495114064929,0.9907184830119403,0.9902850033046652,0.9905509992410328,0.000190183506492313
52.469181855519615,3.481775086536697,8.739429473876953,2.504491439516036,160,200,120,0.45,sqrt,7,balanced,0.001,True,"{'model__n_estimators': 160, 'model__min_samples_split': 200, 'model__min_samples_leaf': 120, 'model__max_samples': 0.45, 'model__max_features': 'sqrt', 'model__max_depth': 7, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.001, 'model__bootstrap': True}",0.9470881613979826,0.9513631079611505,0.9462611565289132,0.9482374752960153,0.0022357950012446425,7,0.9481371758573491,0.9498621866386665,0.9464881688978888,0.9481625104646348,0.0013775534618821982,0.9505361895879054,0.9543657326300278,0.9508663207029474,0.9519227476402935,0.001732700855760512,7,0.9517229171354488,0.9532219894234947,0.9507887896330616,0.9519112320640017,0.0010022348990390893,0.9470881613979826,0.9513631079611505,0.9462611565289132,0.9482374752960153,0.0022357950012446425,7,0.9481371758573491,0.9498621866386665,0.9464881688978888,0.9481625104646348,0.0013775534618821982,0.9475872643896539,0.9519105707637903,0.9471545904687304,0.9488841418740582,0.0021472859689874424,7,0.9487067643436118,0.9505712667164018,0.9472150195994122,0.9488310168864752,0.0013729961637191418,0.8856628419212791,0.8954194455583785,0.8859703569716502,0.8890175481504358,0.004528565570753253,5,0.891542846547838,0.8894181980404917,0.8844583654945923,0.8884731366943074,0.002968425358051868,0.9901735359057996,0.9917104159541458,0.9902563514337483,0.9907134344312313,0.0007057826486447963,6,0.9905698934826813,0.9911788728413845,0.9905244964447415,0.990757754256269,0.0002983519954803094
60.65001630783081,10.225150700738372,10.9625084400177,0.9867658439389514,220,200,30,0.45,sqrt,7,balanced,0.001,True,"{'model__n_estimators': 220, 'model__min_samples_split': 200, 'model__min_samples_leaf': 30, 'model__max_samples': 0.45, 'model__max_features': 'sqrt', 'model__max_depth': 7, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.001, 'model__bootstrap': True}",0.9466756665541681,0.9526005924925939,0.9498987474686867,0.9497250021718163,0.0024219589062156595,4,0.9478934243339021,0.9510246939043369,0.9501256234297071,0.9496812472226486,0.001316387719159862,0.9505562249273746,0.9559679131780671,0.9535910793931263,0.9533717391661893,0.0022147498025789675,4,0.9518795173333101,0.9546364070352162,0.9536744390199478,0.9533967877961581,0.0011424908048274646,0.9466756665541681,0.9526005924925939,0.9498987474686867,0.9497250021718163,0.0024219589062156595,4,0.9478934243339021,0.9510246939043369,0.9501256234297071,0.9496812472226486,0.001316387719159862,0.9474362694069359,0.9531210560563519,0.9506174794875082,0.9503916016502654,0.0023262939639926024,4,0.9486749710533707,0.9516794951476863,0.9507370161300607,0.9503638274437058,0.0012546562889355168,0.8825081633403619,0.8932983814573523,0.8925536927897328,0.8894534125291491,0.0049204339255585665,4,0.888317927262111,0.8889417000535431,0.8895303921988507,0.8889300065048348,0.0004950557948466124,0.9911164347100435,0.9919802180169006,0.9912821419470773,0.9914595982246738,0.0003742979634329251,5,0.9916011166519975,0.9915981816185266,0.9915243502496501,0.9915745495067249,3.551645312153202e-05
90.47498806317647,4.187068638881443,7.591010967890422,1.4052456777983344,220,120,80,0.45,0.25,9,balanced,0.0001,True,"{'model__n_estimators': 220, 'model__min_samples_split': 120, 'model__min_samples_leaf': 80, 'model__max_samples': 0.45, 'model__max_features': 0.25, 'model__max_depth': 9, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.0001, 'model__bootstrap': True}",0.9563505456181798,0.9574380320245997,0.956948923723093,0.9569125004552909,0.00044471088875436347,2,0.9581872386702417,0.9558247239045244,0.9571942850714366,0.9570687492154009,0.0009685688558971813,0.9590255656535994,0.9594834368295687,0.9599409856320036,0.9594833293717239,0.00037371864896448614,2,0.9606882712649671,0.9583029628437373,0.9599759653918205,0.9596557331668416,0.0009997785003135128,0.9563505456181798,0.9574380320245997,0.956948923723093,0.9569125004552909,0.00044471088875436347,2,0.9581872386702417,0.9558247239045244,0.9571942850714366,0.9570687492154009,0.0009685688558971813,0.9564650408485527,0.957437195641067,0.9572304596999043,0.9570442320631747,0.00041815609897387655,2,0.9582584261166268,0.9559652005857268,0.9573653298054718,0.9571963188359418,0.0009438023679983973,0.8959516628695621,0.9058652451808679,0.8962528268267437,0.8993565782923912,0.004603964482279784,3,0.9030941326003482,0.898019230288778,0.8961357276160432,0.8990830301683898,0.0029386621240849032,0.993985598359229,0.9954385363290752,0.9945406885468325,0.9946549410783789,0.0005986359031324452,2,0.9943401152938462,0.995113322058846,0.9947720978719647,0.9947418450748856,0.0003163843645090124
96.7839138507843,1.9080770416008501,10.371649026870728,1.9679006322635308,320,200,40,0.6,log2,7,balanced,0.0001,True,"{'model__n_estimators': 320, 'model__min_samples_split': 200, 'model__min_samples_leaf': 40, 'model__max_samples': 0.6, 'model__max_features': 'log2', 'model__max_depth': 7, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.0001, 'model__bootstrap': True}",0.9483256459294259,0.9535005812427345,0.9438985974649367,0.948574941545699,0.003923955007004461,5,0.9494121838261489,0.9518309489434309,0.9431694603817452,0.9481375310504417,0.0036491004188262278,0.9530369257816084,0.956513805540369,0.9498539181781712,0.9531348831667162,0.0027197698010754975,5,0.9541421244054163,0.9551807433503404,0.949035833913656,0.9527862338898042,0.002685616914107261,0.9483256459294259,0.9535005812427345,0.9438985974649367,0.948574941545699,0.003923955007004461,5,0.9494121838261489,0.9518309489434309,0.9431694603817452,0.9481375310504417,0.0036491004188262278,0.9491769303327587,0.9538675213459129,0.9450801136542147,0.9493748551109622,0.0035901730829584594,5,0.9502641662532002,0.9523517550047017,0.9442015641446813,0.948939161800861,0.0034566969168778375,0.8778985962925843,0.8981663648925974,0.8750259942867036,0.883696985157295,0.010298387349947246,8,0.8842545181135382,0.8920989051404575,0.8708763172125122,0.882409913488836,0.008761715366903402,0.9901338096721448,0.9904984397551829,0.9902503028461321,0.9902941840911533,0.00015205908306214312,9,0.990615244564963,0.9900703910172686,0.9904158806350251,0.9903671720724189,0.0002250862651846545
142.12605770428976,10.418419711245274,12.520081043243408,2.0496484617196553,220,500,40,0.75,0.4,7,balanced,0.001,True,"{'model__n_estimators': 220, 'model__min_samples_split': 500, 'model__min_samples_leaf': 40, 'model__max_samples': 0.75, 'model__max_features': 0.4, 'model__max_depth': 7, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.001, 'model__bootstrap': True}",0.9556755540555743,0.9581130235872052,0.9528238205955148,0.9555374660794315,0.002161514636960683,3,0.957399733748336,0.9564809780061125,0.953331833352083,0.9557375150355106,0.0017419349968643054,0.9583710943809834,0.9598935014278648,0.9551321777227512,0.9577989245105331,0.0019854612607162706,3,0.9598567900910845,0.9586543600549959,0.9553394650135496,0.9579502050532099,0.0019102237502338986,0.9556755540555743,0.9581130235872052,0.9528238205955148,0.9555374660794315,0.002161514636960683,3,0.957399733748336,0.9564809780061125,0.953331833352083,0.9557375150355106,0.0017419349968643054,0.9558548199160317,0.9580604725792009,0.953150480123979,0.9556885908730705,0.00200793933318497,3,0.9575382896046336,0.9565482588412907,0.9535214810411746,0.9558693431623664,0.0017086803159527088,0.8941850032947297,0.9096924093639658,0.8989532518608703,0.9009435548398553,0.006485413901474716,2,0.901978870661055,0.9014017923074038,0.9006995575038926,0.9013600734907837,0.0005231098567014391,0.9941163851176154,0.9953091628815477,0.9941020320399926,0.9945091933463853,0.0005656942316601603,3,0.9945458864634604,0.9950342243787562,0.9943248328773605,0.994634981239859,0.00029638093162826136
156.6173230012258,1.5671152425556172,10.489673455556234,0.38975844743401145,220,80,80,0.6,0.4,9,balanced,0.001,True,"{'model__n_estimators': 220, 'model__min_samples_split': 80, 'model__min_samples_leaf': 80, 'model__max_samples': 0.6, 'model__max_features': 0.4, 'model__max_depth': 9, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.001, 'model__bootstrap': True}",0.9575505306183673,0.9607004912438595,0.9579239480987025,0.9587249899869764,0.0014051842265019674,1,0.959180994881218,0.9584309901936887,0.9577755278059025,0.9584625042936031,0.0005742120855683044,0.9605019058704919,0.9627488013603436,0.9603626042792448,0.9612044371700268,0.0010935101882106348,1,0.9619324436300437,0.960889339863099,0.9600137045315921,0.9609451626749116,0.0007843158682234899,0.9575505306183673,0.9607004912438595,0.9579239480987025,0.9587249899869764,0.0014051842265019674,1,0.959180994881218,0.9584309901936887,0.9577755278059025,0.9584625042936031,0.0005742120855683044,0.9576835013299835,0.9605495844298921,0.9580034474818638,0.9587455110805797,0.001282342094840527,1,0.9592720691732228,0.9584482885346687,0.9577649795529414,0.9584951124202776,0.0006161569811271932,0.8954708989393145,0.9113951348625413,0.9020789616332051,0.9029816651450203,0.006532303200624274,1,0.902180834895694,0.9023277677351299,0.9024515155867385,0.9023200394058541,0.00011063996996604487,0.9956122399404019,0.9963539999335087,0.9955099541091037,0.9958253979943382,0.00037610335936838366,1,0.9959626731782256,0.9961369342578114,0.9956884190873037,0.995929342174447,0.00018461614484033647
103.00358454386394,24.730977611626216,8.25244402885437,4.154679268272956,220,500,80,0.45,0.4,5,balanced,0.0,True,"{'model__n_estimators': 220, 'model__min_samples_split': 500, 'model__min_samples_leaf': 80, 'model__max_samples': 0.45, 'model__max_features': 0.4, 'model__max_depth': 5, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.0, 'model__bootstrap': True}",0.9358758015524806,0.9393632579592756,0.9401860046501163,0.9384750213872909,0.001868365746059973,10,0.9377308608178802,0.9384433652710329,0.9394007574905313,0.9385249945264814,0.000684171628487896,0.9419263428868337,0.9449966742449029,0.9454825674459121,0.9441351948592162,0.0015744402873445185,10,0.9437063696571485,0.9442645895338987,0.9445585275448041,0.944176495578617,0.00035342483886608133,0.9358758015524806,0.9393632579592756,0.9401860046501163,0.9384750213872909,0.001868365746059973,10,0.9377308608178802,0.9384433652710329,0.9394007574905313,0.9385249945264814,0.000684171628487896,0.9377411318010699,0.9410981820431117,0.9417684761272735,0.9402025966571518,0.0017618986857194762,10,0.9395376329073926,0.9402283226808176,0.9409654946893159,0.9402438167591755,0.0005830250806025629,0.8779711943155579,0.8941930588097079,0.8922798183324122,0.888148023819226,0.007238370734773473,6,0.8855557440517139,0.8861730822306425,0.8916220883060425,0.8877836381961329,0.002725870019093492,0.992909569488762,0.9933711676122,0.9925634659213685,0.99294806767411,0.0003308646128447549,4,0.9932795329402159,0.9929848223303407,0.9928838312825575,0.9930493955177048,0.00016787341036854809
47.180367867151894,7.328883475945375,2.6929831504821777,1.134080562346412,160,200,30,0.45,log2,7,balanced,0.001,True,"{'model__n_estimators': 160, 'model__min_samples_split': 200, 'model__min_samples_leaf': 30, 'model__max_samples': 0.45, 'model__max_features': 'log2', 'model__max_depth': 7, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.001, 'model__bootstrap': True}",0.9326508418644767,0.9525255934300821,0.9426610665266631,0.942612500607074,0.00811390602340794,9,0.934899593122457,0.9509684435527722,0.9424382195222559,0.9427687520658283,0.006564242904287389,0.9398940586737365,0.9554209391431164,0.9485288067502151,0.9479479348556894,0.0063521158362648536,9,0.9423868517411711,0.9541494003438046,0.9481359997889719,0.9482240839579825,0.004802444275085445,0.9326508418644767,0.9525255934300821,0.9426610665266631,0.942612500607074,0.00811390602340794,9,0.934899593122457,0.9509684435527722,0.9424382195222559,0.9427687520658283,0.006564242904287389,0.9345244768935552,0.9528441827449808,0.9436116145147222,0.9436600913844195,0.007479067148865613,9,0.936830402021677,0.9514342690203017,0.9431924295514592,0.9438190335311459,0.005978445017388127,0.861646367546722,0.9001813898055426,0.8779873122851543,0.8799383565458063,0.015792232592896596,10,0.8678837923840474,0.8938843865044557,0.8762012245606213,0.8793231344830414,0.010841816109438823,0.9901797206094702,0.9912517472788962,0.9902315875163493,0.9905543518015719,0.0004935874680010774,7,0.9906590810589044,0.9907577294273447,0.9904066345833453,0.9906078150231981,0.000147846885174092
