mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_samples,param_model__max_features,param_model__max_depth,param_model__class_weight,param_model__ccp_alpha,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_train_precision_weighted,split1_train_precision_weighted,split2_train_precision_weighted,mean_train_precision_weighted,std_train_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_train_recall_weighted,split1_train_recall_weighted,split2_train_recall_weighted,mean_train_recall_weighted,std_train_recall_weighted,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_train_f1_weighted,split1_train_f1_weighted,split2_train_f1_weighted,mean_train_f1_weighted,std_train_f1_weighted,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_train_f1_macro,split1_train_f1_macro,split2_train_f1_macro,mean_train_f1_macro,std_train_f1_macro,split0_test_roc_auc_ovr_weighted,split1_test_roc_auc_ovr_weighted,split2_test_roc_auc_ovr_weighted,mean_test_roc_auc_ovr_weighted,std_test_roc_auc_ovr_weighted,rank_test_roc_auc_ovr_weighted,split0_train_roc_auc_ovr_weighted,split1_train_roc_auc_ovr_weighted,split2_train_roc_auc_ovr_weighted,mean_train_roc_auc_ovr_weighted,std_train_roc_auc_ovr_weighted
22.080612818400066,6.433809100173726,9.785720189412435,2.2440966501031108,160,500,100,0.6,log2,5,balanced_subsample,0.01,"{'model__n_estimators': 160, 'model__min_samples_split': 500, 'model__min_samples_leaf': 100, 'model__max_samples': 0.6, 'model__max_features': 'log2', 'model__max_depth': 5, 'model__class_weight': 'balanced_subsample', 'model__ccp_alpha': 0.01}",0.9339258259271759,0.9350133123335959,0.9345608640216005,0.9345000007607908,0.00044604553087800367,5,0.935462096638104,0.9344495903099395,0.9337008287396408,0.9345375052292281,0.0007217169007833057,0.940489069387228,0.9420242169017637,0.9422726022261355,0.941595296171709,0.0007887657410445591,5,0.9420402635645512,0.9417646095097472,0.9412247283938792,0.9416765338227258,0.0003387156119165121,0.9339258259271759,0.9350133123335959,0.9345608640216005,0.9345000007607908,0.00044604553087800367,5,0.935462096638104,0.9344495903099395,0.9337008287396408,0.9345375052292281,0.0007217169007833057,0.9359570986430087,0.9370956654548985,0.9369378017550601,0.936663521950989,0.0005036570622127567,5,0.9374340210615792,0.9366617822082156,0.9360172280909729,0.9367043437869226,0.0005791857481996772,0.8646186550141121,0.8695858609299802,0.8637566852011594,0.8659870670484172,0.002568947390286773,5,0.8724429312349269,0.8641385031395937,0.8626269684191075,0.8664028009312092,0.004315365173209483,0.993875813374583,0.9944188055686983,0.9940793191925401,0.9941246460452738,0.00022398068875330624,5,0.9942498966405158,0.9942066263687296,0.9940945929886547,0.9941837053326333,6.544125351358401e-05
27.975414752960205,3.8250914245148757,10.163979450861612,1.3920035332236276,320,1000,800,0.6,log2,4,balanced,0.001,"{'model__n_estimators': 320, 'model__min_samples_split': 1000, 'model__min_samples_leaf': 800, 'model__max_samples': 0.6, 'model__max_features': 'log2', 'model__max_depth': 4, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.001}",0.9230134623317209,0.9289383882701466,0.9258981474536864,0.9259499993518513,0.0024191187525577774,8,0.9253370333564584,0.9279432996456228,0.9258821764727941,0.9263875031582919,0.001122399895110388,0.9352404218223151,0.9375697002746118,0.9353850106454806,0.9360650442474693,0.001065588664216039,9,0.9369058307101523,0.9366437752813689,0.935218326773331,0.936255977588284,0.0007414884455239278,0.9230134623317209,0.9289383882701466,0.9258981474536864,0.9259499993518513,0.0024191187525577774,8,0.9253370333564584,0.9279432996456228,0.9258821764727941,0.9263875031582919,0.001122399895110388,0.9269018787191007,0.9314689094102994,0.9286898272407845,0.9290202051233948,0.0018790608456666572,8,0.928898414968398,0.9305189675272765,0.9286529540984373,0.9293567788647038,0.0008278786647126549,0.8360524191708125,0.8636021335208872,0.8588579687741406,0.8528375071552801,0.012025837705285699,8,0.8462845459606376,0.8570333410536218,0.8570432323154081,0.8534537064432226,0.005069363600956746,0.9922989532162185,0.9927644867893232,0.9919608561926021,0.9923414320660479,0.00032945295416157575,8,0.9926403106862565,0.9925562166600664,0.9919458840436018,0.9923808037966415,0.0003094450355053086
43.734784841537476,2.889059671447319,6.638390779495239,1.2314067093327188,320,200,200,0.45,log2,8,balanced_subsample,0.001,"{'model__n_estimators': 320, 'model__min_samples_split': 200, 'model__min_samples_leaf': 200, 'model__max_samples': 0.45, 'model__max_features': 'log2', 'model__max_depth': 8, 'model__class_weight': 'balanced_subsample', 'model__ccp_alpha': 0.001}",0.9538380770240372,0.9559380507743653,0.9531613290332258,0.9543124856105427,0.0011821854161232859,3,0.9554309714435715,0.9548684679279246,0.9529755878051525,0.9544250090588827,0.0010503075833147748,0.9583400746965153,0.9606861935421092,0.9583916306793037,0.9591392996393093,0.001094021652658879,3,0.959853250093953,0.9604577565322827,0.9577534926922484,0.9593548331061613,0.0011589004413433458,0.9538380770240372,0.9559380507743653,0.9531613290332258,0.9543124856105427,0.0011821854161232859,3,0.9554309714435715,0.9548684679279246,0.9529755878051525,0.9544250090588827,0.0010503075833147748,0.9547520751324515,0.9568121598843756,0.9544300770239962,0.955331437346941,0.0010552488237731996,3,0.9563082821924864,0.956076357655718,0.9540637139897495,0.9554827846126513,0.0010078916351393902,0.8789415546294542,0.8834822564210596,0.8788659787670079,0.880429929939174,0.002158541273138203,4,0.8854604699742344,0.8772638471598837,0.8783363109600142,0.8803535426980441,0.0036375884231058153,0.9949059642030067,0.9952748715154612,0.9951973361039064,0.9951260572741246,0.00015881573174989782,2,0.9952782698399831,0.9951213301319233,0.995228049813484,0.9952092165951302,6.543972074436914e-05
45.55758706728617,0.1381353772476041,6.86017632484436,0.062198068860441845,320,1500,200,0.6,log2,5,balanced_subsample,0.02,"{'model__n_estimators': 320, 'model__min_samples_split': 1500, 'model__min_samples_leaf': 200, 'model__max_samples': 0.6, 'model__max_features': 'log2', 'model__max_depth': 5, 'model__class_weight': 'balanced_subsample', 'model__ccp_alpha': 0.02}",0.9299508756140549,0.9306258671766603,0.9280732018300457,0.9295499815402536,0.001079988313751111,7,0.9322558265989163,0.9297058106613166,0.9279634004574943,0.9299750125725758,0.0017626840890452454,0.937462855585823,0.9386530001449841,0.9371283551856625,0.9377480703054899,0.0006542915457358807,7,0.9395252277240901,0.9377534159808302,0.9367714909307211,0.9380167115452137,0.0011395203661940675,0.9299508756140549,0.9306258671766603,0.9280732018300457,0.9295499815402536,0.001079988313751111,7,0.9322558265989163,0.9297058106613166,0.9279634004574943,0.9299750125725758,0.0017626840890452454,0.9322344217557985,0.9330121299156566,0.9307960761670756,0.9320142092795103,0.0009180027978115541,7,0.9344060255752653,0.9321343382231349,0.9306191522672399,0.9323865053552134,0.001556233392871893,0.8574684809114438,0.8662014220936013,0.8628754498507346,0.8621817842852599,0.003598790941441273,6,0.8673138416207672,0.8598748054945042,0.8623408748713502,0.8631765073288739,0.0030939215487804025,0.9925351573343857,0.9933804574357376,0.9928909182580056,0.9929355110093763,0.0003465298933160743,6,0.992955568762275,0.9932344520060336,0.9928083426759174,0.9929994544814087,0.00017670456994828035
28.978494087855022,2.1823755643957568,8.492866595586142,1.3277716243428301,160,200,200,0.35,0.4,3,balanced,0.01,"{'model__n_estimators': 160, 'model__min_samples_split': 200, 'model__min_samples_leaf': 200, 'model__max_samples': 0.35, 'model__max_features': 0.4, 'model__max_depth': 3, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.01}",0.9262384220197247,0.934188322645967,0.9320483012075302,0.9308250152910741,0.003358824329715369,6,0.9280933005831287,0.932799579997375,0.9316196047549405,0.9308374951118147,0.0019993395745666266,0.9366185715169473,0.9404344026071546,0.9388017689563853,0.9386182476934958,0.0015632022193130075,6,0.9385419164271351,0.9392748713611109,0.9382114014208885,0.9386760630697114,0.000444401147407015,0.9262384220197247,0.934188322645967,0.9320483012075302,0.9308250152910741,0.003358824329715369,6,0.9280933005831287,0.932799579997375,0.9316196047549405,0.9308374951118147,0.0019993395745666266,0.9295911650338075,0.9359600076606708,0.9339463570112714,0.9331658432352499,0.0026579992998942326,6,0.9313716946655177,0.9346484190437988,0.9335203454857557,0.933180153065024,0.0013591734805014927,0.8405698953824984,0.8730273584949314,0.8671587801159264,0.8602520113311187,0.01412207065102548,7,0.8481291611697436,0.8665771288862837,0.8662233439919882,0.8603098780160051,0.008614278383569858,0.9791434379733869,0.9844906033518804,0.9844060205723876,0.9826800206325516,0.0025009799733271628,9,0.979764653971689,0.9840794011433007,0.9845538432903242,0.982799299468438,0.0021545423034328034
46.208298762639366,1.4536466395385899,9.984909534454346,3.3101832245340392,220,500,100,0.45,0.25,8,balanced_subsample,0.005,"{'model__n_estimators': 220, 'model__min_samples_split': 500, 'model__min_samples_leaf': 100, 'model__max_samples': 0.45, 'model__max_features': 0.25, 'model__max_depth': 8, 'model__class_weight': 'balanced_subsample', 'model__ccp_alpha': 0.005}",0.9559755503056212,0.9577380282746466,0.9566489162229056,0.9567874982677244,0.000726170726108128,1,0.9575497346858418,0.9561997262482891,0.956556793040087,0.9567687513247393,0.0005711540546358448,0.9602876341902589,0.9615646538048173,0.9612481877633029,0.9610334919194597,0.0005429950908399221,1,0.9615616555061659,0.9608708690840582,0.9606456273244484,0.9610260506382241,0.0003897331510065256,0.9559755503056212,0.9577380282746466,0.9566489162229056,0.9567874982677244,0.000726170726108128,1,0.9575497346858418,0.9561997262482891,0.956556793040087,0.9567687513247393,0.0005711540546358448,0.9567040330648569,0.9582826003332036,0.9575002939826935,0.9574956424602513,0.0006444557821240444,1,0.9581788546415674,0.9570606954150623,0.9572054527164686,0.9574816675910327,0.0004965151938947154,0.8817320947025606,0.8902924312897167,0.885022055077491,0.8856821936899228,0.0035257791443469755,1,0.8890673617115133,0.8824576750447742,0.8854998882751823,0.88567497501049,0.002701231938921908,0.9946959250569134,0.9954617885828169,0.9953212053512571,0.9951596396636625,0.00033288069798179776,1,0.9951866203310515,0.9952822699062427,0.9953960160467946,0.9952883020946963,8.559179055666352e-05
48.38201626141866,3.271171485204071,12.239863157272339,0.8787422680889593,320,200,800,0.45,log2,6,balanced_subsample,0.02,"{'model__n_estimators': 320, 'model__min_samples_split': 200, 'model__min_samples_leaf': 800, 'model__max_samples': 0.45, 'model__max_features': 'log2', 'model__max_depth': 6, 'model__class_weight': 'balanced_subsample', 'model__ccp_alpha': 0.02}",0.908051149360633,0.9199385007687404,0.9201230030750769,0.9160375510681501,0.0056477411089528905,9,0.9088369302308139,0.9185869911686948,0.9210634867064161,0.9161624693686417,0.005277682590049823,0.932111833606153,0.9322200835321471,0.9324355926715246,0.9322558366032748,0.0001345701667628704,10,0.9334704418566935,0.9311022648870868,0.9328520512003393,0.9324749193147065,0.0010029080663133466,0.908051149360633,0.9199385007687404,0.9201230030750769,0.9160375510681501,0.0056477411089528905,9,0.9088369302308139,0.9185869911686948,0.9210634867064161,0.9161624693686417,0.005277682590049823,0.9162454522296839,0.9233368442307474,0.923557521240715,0.9210466059003822,0.0033961234776262238,10,0.917089495836489,0.9221091173068615,0.9243847698781615,0.9211944610071706,0.003047698907448951,0.7987030140724063,0.8446281924961097,0.840574246107318,0.8279684842252779,0.020759888050152022,9,0.8027930425891417,0.8372179270978543,0.8421571248215102,0.8273893648361687,0.017508725816918404,0.9920324992459195,0.9928220697958642,0.9926604221719195,0.9925049970712344,0.000340561433300183,7,0.9924486150236264,0.9926518604372871,0.9925799067476027,0.9925601274028386,8.414507869548686e-05
46.158506631851196,2.9192353491905925,8.689849853515625,0.8156291375618374,220,200,500,0.45,0.4,3,balanced,0.005,"{'model__n_estimators': 220, 'model__min_samples_split': 200, 'model__min_samples_leaf': 500, 'model__max_samples': 0.45, 'model__max_features': 0.4, 'model__max_depth': 3, 'model__class_weight': 'balanced', 'model__ccp_alpha': 0.005}",0.9131885851426857,0.9128135898301272,0.9135228380709518,0.9131750043479215,0.00028970858377345255,10,0.914649466559166,0.9111056944105901,0.9140135748303146,0.9132562452666902,0.0015426689666959786,0.9360056893250812,0.936167625776184,0.9378346270439715,0.9366693140484122,0.0008266485092481989,8,0.9382108909731094,0.9349897426435687,0.9370574148592593,0.9367526828253124,0.0013325652828562685,0.9131885851426857,0.9128135898301272,0.9135228380709518,0.9131750043479215,0.00028970858377345255,10,0.914649466559166,0.9111056944105901,0.9140135748303146,0.9132562452666902,0.0015426689666959786,0.9215031425096768,0.9210244544529489,0.9222984794131046,0.9216086921252433,0.0005254461220617789,9,0.9231339806488376,0.9196099242377477,0.9223299479701538,0.9216912842855797,0.0015079040362108043,0.8135725611179868,0.8170446505085623,0.8182120199644098,0.8162764105303196,0.0019704126632156616,10,0.8195521465969493,0.8138293046055445,0.8166814290579728,0.8166876267534889,0.002336344569795427,0.9786698981831636,0.981346286271872,0.9843783320394992,0.9814648388315117,0.0023319655950988886,10,0.9792341708332164,0.9811517531125928,0.9844303444595507,0.9816054228017866,0.002145447463649935
64.82099572817485,1.7224277991979307,12.788762013117472,1.4723901022695727,320,200,100,0.35,log2,8,balanced_subsample,0.01,"{'model__n_estimators': 320, 'model__min_samples_split': 200, 'model__min_samples_leaf': 100, 'model__max_samples': 0.35, 'model__max_features': 'log2', 'model__max_depth': 8, 'model__class_weight': 'balanced_subsample', 'model__ccp_alpha': 0.01}",0.946975662804215,0.9501256234297071,0.9527113177829446,0.9499375346722889,0.0023453453966323515,4,0.948287176794855,0.9498996868730429,0.9526380920238497,0.9502749852305826,0.0017959681651509715,0.9510600313340827,0.9542679346016012,0.9571046193348655,0.9541441950901831,0.0024692434232393644,4,0.9522565941050948,0.9544087842218045,0.9567396002659428,0.9544683261976141,0.0018306638130676188,0.946975662804215,0.9501256234297071,0.9527113177829446,0.9499375346722889,0.0023453453966323515,4,0.948287176794855,0.9498996868730429,0.9526380920238497,0.9502749852305826,0.0017959681651509715,0.9478699015979904,0.9510218080499623,0.9536740466347138,0.9508552520942222,0.0023724573149127314,4,0.9491323378131475,0.9509234713098477,0.9534790393526942,0.9511782828252299,0.0017836573381216434,0.8769413284790801,0.8838788735850198,0.8844865902632504,0.8817689307757833,0.0034226342526969137,2,0.884370636585532,0.8799091130450929,0.8832609730797033,0.8825135742367761,0.0018965322474242133,0.9940141823341798,0.9944644445300364,0.9943690633424284,0.9942825634022149,0.00019372780044363467,4,0.994418154550362,0.9942979372319604,0.9943736701711707,0.9943632539844977,4.962810775843765e-05
71.67989118893941,2.742827776633536,7.819177865982056,0.8883518345149427,220,1500,100,0.6,0.25,5,balanced_subsample,0.001,"{'model__n_estimators': 220, 'model__min_samples_split': 1500, 'model__min_samples_leaf': 100, 'model__max_samples': 0.6, 'model__max_features': 0.25, 'model__max_depth': 5, 'model__class_weight': 'balanced_subsample', 'model__ccp_alpha': 0.001}",0.9545505681178985,0.9565755428057149,0.9546238655966399,0.9552499921734178,0.0009377833755492851,2,0.9561622260139125,0.9552997206232539,0.9541380732740841,0.9552000066370835,0.000829359486920387,0.9600194633661251,0.9609912942186276,0.9594311244868442,0.9601472940238657,0.0006433184311505801,2,0.9613543062009827,0.9605376509316186,0.9585224403738389,0.9601381325021467,0.0011901196711120894,0.9545505681178985,0.9565755428057149,0.9546238655966399,0.9552499921734178,0.0009377833755492851,2,0.9561622260139125,0.9552997206232539,0.9541380732740841,0.9552000066370835,0.000829359486920387,0.9557144215171066,0.9572591499579689,0.9556444407808665,0.9562060040853141,0.0007452344139838135,2,0.957217262591088,0.9563081361446856,0.954983043060284,0.9561694805986859,0.0009173706078729583,0.8750828701326024,0.8866388135163169,0.8818903263331174,0.8812040033273455,0.004742589751257024,3,0.8821738881780251,0.8794272779431138,0.8816545841495049,0.8810852500902145,0.0011913781652441724,0.9942871544762688,0.9947259020378455,0.9944271952078086,0.9944800839073076,0.00018298044813293615,3,0.9946472055943952,0.9945775357465826,0.9945330363695056,0.9945859259034945,4.698545184577845e-05
